model,disease,fold_id,uf,date,horizon_weeks,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
naive,dengue,1,1200203,2023-08-20,61,0.0,0.0,0.0,7.0,14.0,26.0,107.10000000000002,321.54999999999995,912.5999999999995,10,12.52277777777778,12.52277777777778,0.0,0.0,4.0,True,True,True,True
naive,dengue,1,1200203,2023-08-27,62,0.0,0.0,0.0,6.0,14.0,27.0,105.60000000000014,326.20000000000005,913.1999999999989,9,12.766666666666667,12.766666666666667,0.0,0.0,5.0,True,True,True,True
naive,dengue,1,1200203,2023-09-03,63,0.0,0.0,0.0,5.0,14.0,27.0,107.30000000000007,328.5999999999999,913.7999999999984,5,13.33444444444444,13.33444444444444,0.0,0.0,9.0,True,True,True,True
naive,dengue,1,1200203,2023-09-10,64,0.0,0.0,0.0,4.5,14.0,28.0,105.0,328.0999999999991,914.4000000000005,7,13.14222222222222,13.14222222222222,0.0,0.0,7.0,True,True,True,True
naive,dengue,1,1200203,2023-09-17,65,0.0,0.0,0.0,6.0,14.0,28.75,106.0,332.5,914.375,14,12.393750000000004,12.393750000000004,0.0,0.0,0.0,True,True,True,True
naive,dengue,1,1200203,2023-09-24,66,0.0,0.0,0.0,6.0,14.0,28.0,106.00000000000011,331.9999999999998,915.5999999999995,12,12.575555555555555,12.575555555555555,0.0,0.0,2.0,True,True,True,True
naive,dengue,1,1200203,2023-10-01,67,0.0,0.0,0.0,4.75,14.0,29.0,106.70000000000005,332.55000000000007,916.1999999999989,11,12.836666666666666,12.836666666666666,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1200401,2022-10-09,16,0.0,0.0,0.0,0.0,3.0,19.5,77.0,161.09999999999968,536.7499999999999,1,7.788611111111109,7.788611111111109,0.0,0.0,2.0,True,True,True,True
naive,dengue,1,1200401,2022-10-16,17,0.0,0.0,0.0,0.0,3.0,21.0,76.10000000000014,182.50000000000023,546.8999999999987,3,7.9238888888888885,7.9238888888888885,0.0,0.0,0.0,True,True,True,True
naive,dengue,1,1200401,2022-10-23,18,0.0,0.0,0.0,0.0,3.0,22.0,77.60000000000014,183.39999999999998,549.5999999999977,4,8.14888888888888,8.14888888888888,0.0,0.0,1.0,True,True,True,True
naive,dengue,1,1200401,2022-10-30,19,0.0,0.0,0.0,0.0,3.0,23.25,80.89999999999998,186.0,545.3750000000003,6,8.519305555555558,8.519305555555558,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1200401,2022-11-06,20,0.0,0.0,0.0,0.0,4.0,24.0,88.0,199.5,558.75,3,8.720833333333335,8.720833333333335,0.0,0.0,1.0,True,True,True,True
naive,dengue,1,1200401,2022-11-13,21,0.0,0.0,0.0,0.0,4.0,25.0,91.20000000000005,210.74999999999977,578.0999999999999,2,9.19111111111111,9.19111111111111,0.0,0.0,2.0,True,True,True,True
naive,dengue,1,1200401,2022-11-20,22,0.0,0.0,0.0,0.0,4.0,25.0,93.0,208.8000000000003,578.5999999999999,0,9.434444444444448,9.434444444444448,0.0,0.0,4.0,True,True,True,True
naive,dengue,1,1200401,2022-11-27,23,0.0,0.0,0.0,0.0,5.0,26.0,92.60000000000014,237.7499999999992,543.5749999999992,6,9.274861111111104,9.274861111111104,0.0,0.0,1.0,True,True,True,True
naive,dengue,1,1200401,2022-12-04,24,0.0,0.0,0.0,0.0,5.0,25.0,92.79999999999995,253.19999999999618,566.7,2,9.74611111111107,9.74611111111107,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1200401,2022-12-11,25,0.0,0.0,0.0,0.0,5.0,26.0,95.5,219.0,571.25,0,9.729166666666668,9.729166666666668,0.0,0.0,5.0,True,True,True,True
naive,dengue,1,1200401,2022-12-18,26,0.0,0.0,0.0,0.0,5.0,26.0,94.20000000000005,224.59999999999923,555.9999999999991,0,9.677777777777768,9.677777777777768,0.0,0.0,5.0,True,True,True,True
naive,dengue,1,1200401,2022-12-25,27,0.0,0.0,0.0,0.0,4.0,26.0,90.70000000000005,216.15000000000043,556.7249999999983,5,9.065694444444441,9.065694444444441,0.0,0.0,1.0,True,True,True,True
naive,dengue,1,1200401,2023-01-01,28,0.0,0.0,0.0,0.0,5.0,26.0,92.80000000000007,211.29999999999984,551.0999999999988,12,9.693888888888884,9.693888888888884,0.0,0.0,7.0,True,True,True,True
naive,dengue,1,1200401,2023-01-08,29,0.0,0.0,0.0,0.0,6.0,25.75,89.79999999999995,204.3499999999991,541.4250000000001,22,10.482361111111102,10.482361111111102,0.0,0.0,16.0,True,True,True,True
naive,dengue,1,1200401,2023-01-15,30,0.0,0.0,0.0,0.0,6.0,26.0,90.0,213.0,539.0,22,10.583333333333336,10.583333333333336,0.0,0.0,16.0,True,True,True,True
naive,dengue,1,1200401,2023-01-22,31,0.0,0.0,0.0,0.0,6.0,26.0,86.20000000000005,204.39999999999964,526.5749999999999,29,11.778749999999999,11.112083333333333,0.0,0.6666666666666666,23.0,False,True,True,True
naive,dengue,1,1200401,2023-01-29,32,0.0,0.0,0.0,0.0,5.0,25.0,87.20000000000005,190.90000000000043,517.6499999999999,27,11.212500000000006,10.768055555555561,0.0,0.4444444444444444,22.0,False,True,True,True
naive,dengue,1,1200401,2023-02-05,33,0.0,0.0,0.0,0.0,6.0,23.75,83.30000000000007,200.5499999999996,520.4499999999996,41,16.0125,12.179166666666665,0.0,3.8333333333333335,35.0,False,True,True,True
naive,dengue,1,1200401,2023-02-12,34,0.0,0.0,0.0,0.0,6.0,24.0,84.39999999999998,185.5999999999991,499.60000000000025,45,17.046666666666663,12.379999999999992,0.0,4.666666666666667,39.0,False,True,True,True
naive,dengue,1,1200401,2023-02-19,35,0.0,0.0,0.0,0.0,5.0,24.0,80.0,183.25,491.0,35,13.652777777777779,11.208333333333336,0.0,2.4444444444444446,30.0,False,True,True,True
naive,dengue,1,1200401,2023-02-26,36,0.0,0.0,0.0,0.0,6.0,22.5,79.0,183.6999999999996,476.2999999999995,31,12.35944444444444,10.470555555555551,0.0,1.8888888888888888,25.0,False,True,True,True
naive,dengue,1,1200401,2023-03-05,37,0.0,0.0,0.0,0.0,6.0,23.0,77.70000000000005,174.70000000000005,468.82499999999914,29,11.439027777777776,10.105694444444444,0.0,1.3333333333333333,23.0,False,True,True,True
naive,dengue,1,1200401,2023-03-12,38,0.0,0.0,0.0,0.0,5.0,21.0,65.80000000000007,175.19999999999982,466.3999999999992,52,19.27777777777778,12.388888888888886,0.0,6.888888888888889,47.0,False,True,True,True
naive,dengue,1,1200401,2023-03-19,39,0.0,0.0,0.0,0.0,4.5,20.0,62.89999999999998,167.44999999999993,468.45000000000095,30,12.027500000000007,9.805277777777784,0.0,2.2222222222222223,25.5,False,True,True,True
naive,dengue,1,1200401,2023-03-26,40,0.0,0.0,0.0,0.0,5.0,19.0,61.0,164.0,442.25,43,16.245833333333334,10.912500000000001,0.0,5.333333333333333,38.0,False,True,True,True
naive,dengue,1,1200401,2023-04-02,41,0.0,0.0,0.0,0.0,4.0,19.0,58.500000000000114,161.54999999999905,427.42499999999984,43,16.191805555555547,10.858472222222215,0.0,5.333333333333333,39.0,False,True,True,True
naive,dengue,1,1200401,2023-04-09,42,0.0,0.0,0.0,0.0,4.0,18.0,51.40000000000009,163.60000000000002,408.5999999999988,61,24.252222222222194,12.563333333333329,0.0,11.688888888888869,57.0,False,False,True,True
naive,dengue,1,1200401,2023-04-16,43,0.0,0.0,0.0,0.0,3.0,16.25,47.30000000000007,149.64999999999998,372.9499999999996,67,28.455277777777763,12.799722222222222,0.0,15.65555555555554,64.0,False,False,True,True
naive,dengue,1,1200401,2023-04-23,44,0.0,0.0,0.0,0.0,3.0,17.0,48.799999999999955,158.0,368.85,34,13.055833333333332,9.278055555555556,0.0,3.7777777777777777,31.0,False,True,True,True
naive,dengue,1,1200401,2023-04-30,45,0.0,0.0,0.0,0.0,4.0,17.0,55.0,142.25,247.75,42,14.90138888888889,9.345833333333335,0.0,5.555555555555555,38.0,False,True,True,True
naive,dengue,1,1200401,2023-05-07,46,0.0,0.0,0.0,0.0,3.0,15.0,47.200000000000045,106.59999999999991,189.29999999999984,29,10.118333333333332,7.007222222222222,0.0,3.111111111111111,26.0,False,True,True,True
naive,dengue,1,1200401,2023-05-14,47,0.0,0.0,0.0,0.0,3.0,14.0,39.700000000000045,94.85000000000002,208.8499999999999,22,7.763055555555557,5.985277777777778,0.0,1.7777777777777777,19.0,False,True,True,True
naive,dengue,1,1200401,2023-05-21,48,0.0,0.0,0.0,0.0,2.0,13.0,36.0,95.59999999999991,225.0499999999987,25,9.056944444444436,6.39027777777777,0.0,2.6666666666666665,23.0,False,True,True,True
naive,dengue,1,1200401,2023-05-28,49,0.0,0.0,0.0,0.0,3.0,12.0,33.0,92.89999999999986,210.42500000000052,11,4.4901388888888905,4.4901388888888905,0.0,0.0,8.0,True,True,True,True
naive,dengue,1,1200401,2023-06-04,50,0.0,0.0,0.0,0.0,2.0,10.0,34.0,95.0,213.0,17,6.772222222222222,5.216666666666667,0.0,1.5555555555555556,15.0,False,True,True,True
naive,dengue,1,1200401,2023-06-11,51,0.0,0.0,0.0,0.0,2.0,10.0,33.0,99.0,202.14999999999986,7,4.0675,4.0675,0.0,0.0,5.0,True,True,True,True
naive,dengue,1,1200401,2023-06-18,52,0.0,0.0,0.0,0.0,2.0,10.0,34.0,97.40000000000009,203.4499999999996,5,3.8569444444444434,3.8569444444444434,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1200401,2023-06-25,53,0.0,0.0,0.0,0.0,1.0,10.0,38.0,95.44999999999993,201.37499999999966,5,4.023749999999998,4.023749999999998,0.0,0.0,4.0,True,True,True,True
naive,dengue,1,1200401,2023-07-02,54,0.0,0.0,0.0,0.0,1.0,11.0,37.39999999999998,95.0,188.8000000000004,7,4.213333333333335,4.213333333333335,0.0,0.0,6.0,True,True,True,True
naive,dengue,1,1200401,2023-07-09,55,0.0,0.0,0.0,0.0,1.0,11.0,40.5,95.5,195.25,16,6.434722222222223,5.323611111111111,0.0,1.1111111111111112,15.0,False,True,True,True
naive,dengue,1,1200401,2023-07-16,56,0.0,0.0,0.0,0.0,1.0,12.0,42.60000000000002,94.0,190.44999999999993,9,4.6047222222222235,4.6047222222222235,0.0,0.0,8.0,True,True,True,True
naive,dengue,1,1200401,2023-07-23,57,0.0,0.0,0.0,0.0,1.0,12.0,44.40000000000009,97.70000000000005,184.69999999999982,7,4.431666666666668,4.431666666666668,0.0,0.0,6.0,True,True,True,True
naive,dengue,1,1200401,2023-07-30,58,0.0,0.0,0.0,0.0,0.0,12.0,43.80000000000007,96.39999999999998,179.7999999999987,7,4.487777777777772,4.487777777777772,0.0,0.0,7.0,True,True,True,True
naive,dengue,1,1200401,2023-08-06,59,0.0,0.0,0.0,0.0,0.5,13.0,44.799999999999955,98.0,180.60000000000036,7,4.532222222222223,4.532222222222223,0.0,0.0,6.5,True,True,True,True
naive,dengue,1,1200401,2023-08-13,60,0.0,0.0,0.0,0.0,0.0,13.0,48.0,101.5,176.5,5,4.452777777777778,4.452777777777778,0.0,0.0,5.0,True,True,True,True
naive,dengue,1,1200401,2023-08-20,61,0.0,0.0,0.0,0.0,0.0,13.75,45.40000000000009,102.19999999999982,180.64999999999986,1,4.023055555555555,4.023055555555555,0.0,0.0,1.0,True,True,True,True
naive,dengue,1,1200401,2023-08-27,62,0.0,0.0,0.0,0.0,0.0,13.0,47.200000000000045,95.0,181.19999999999936,14,5.611111111111109,5.388888888888887,0.0,0.2222222222222222,14.0,False,True,True,True
naive,dengue,1,1200401,2023-09-03,63,0.0,0.0,0.0,0.0,0.0,14.0,44.600000000000136,104.94999999999993,185.27499999999952,4,4.4087499999999995,4.4087499999999995,0.0,0.0,4.0,True,True,True,True
naive,dengue,1,1200401,2023-09-10,64,0.0,0.0,0.0,0.0,0.0,15.0,45.799999999999955,105.39999999999986,192.7500000000001,8,4.981944444444443,4.981944444444443,0.0,0.0,8.0,True,True,True,True
naive,dengue,1,1200401,2023-09-17,65,0.0,0.0,0.0,0.0,0.0,15.75,45.5,104.75,187.25,16,5.923611111111111,5.868055555555555,0.0,0.05555555555555555,16.0,False,True,True,True
naive,dengue,1,1200401,2023-09-24,66,0.0,0.0,0.0,0.0,0.0,16.0,47.0,109.79999999999973,184.39999999999986,7,4.955555555555552,4.955555555555552,0.0,0.0,7.0,True,True,True,True
naive,dengue,1,1200401,2023-10-01,67,0.0,0.0,0.0,0.0,0.0,16.0,50.700000000000045,105.85000000000002,195.0,11,5.497222222222224,5.497222222222224,0.0,0.0,11.0,True,True,True,True
naive,dengue,1,1716109,2022-10-09,16,0.0,0.0,0.0,5.0,9.0,12.0,19.0,31.299999999999955,42.14999999999998,5,1.8374999999999995,1.8374999999999995,0.0,0.0,4.0,True,True,True,True
naive,dengue,1,1716109,2022-10-16,17,0.0,0.0,0.0,5.0,9.0,12.0,20.0,33.0,42.174999999999955,5,1.8787499999999997,1.8787499999999997,0.0,0.0,4.0,True,True,True,True
naive,dengue,1,1716109,2022-10-23,18,0.0,0.0,0.0,5.0,9.0,12.0,20.0,33.0,43.0,9,1.438888888888889,1.438888888888889,0.0,0.0,0.0,True,True,True,True
naive,dengue,1,1716109,2022-10-30,19,0.0,0.0,0.0,5.0,9.0,12.0,20.899999999999977,35.0,41.450000000000045,8,1.5836111111111109,1.5836111111111109,0.0,0.0,1.0,True,True,True,True
naive,dengue,1,1716109,2022-11-06,20,0.0,0.0,0.0,5.0,9.0,12.0,21.0,33.0,44.0,1,3.244444444444445,2.355555555555556,0.8888888888888888,0.0,8.0,False,True,True,True
naive,dengue,1,1716109,2022-11-13,21,0.0,0.0,0.0,5.0,9.0,12.0,20.100000000000023,33.549999999999955,42.0,1,3.219444444444444,2.3305555555555553,0.8888888888888888,0.0,8.0,False,True,True,True
naive,dengue,1,1716109,2022-11-20,22,0.0,0.0,0.0,5.0,9.0,12.0,21.0,33.0,44.0,0,3.577777777777778,2.466666666666667,1.1111111111111112,0.0,9.0,False,True,True,True
naive,dengue,1,1716109,2022-11-27,23,0.0,0.0,0.0,5.0,9.0,12.0,21.0,34.0,42.649999999999864,0,3.5813888888888883,2.470277777777777,1.1111111111111112,0.0,9.0,False,True,True,True
naive,dengue,1,1716109,2022-12-04,24,0.0,0.0,0.0,5.0,9.0,12.0,20.399999999999977,32.69999999999993,43.0,0,3.5555555555555545,2.4444444444444433,1.1111111111111112,0.0,9.0,False,True,True,True
naive,dengue,1,1716109,2022-12-11,25,0.0,0.0,0.0,5.0,9.0,12.0,22.0,33.75,43.0,0,3.6027777777777774,2.4916666666666667,1.1111111111111112,0.0,9.0,False,True,True,True
naive,dengue,1,1716109,2022-12-18,26,0.0,0.0,0.0,6.0,9.0,12.0,22.0,32.0,43.0,0,3.75,2.4166666666666665,1.3333333333333333,0.0,9.0,False,True,True,True
naive,dengue,1,1716109,2022-12-25,27,0.0,0.0,0.0,5.0,9.0,13.0,21.700000000000045,31.850000000000023,43.0,2,2.9638888888888903,2.2972222222222234,0.6666666666666666,0.0,7.0,False,True,True,True
naive,dengue,1,1716109,2023-01-01,28,0.0,0.0,0.0,6.0,9.0,13.0,22.0,32.89999999999998,43.44999999999993,9,1.4847222222222216,1.4847222222222216,0.0,0.0,0.0,True,True,True,True
naive,dengue,1,1716109,2023-01-08,29,0.0,0.0,0.0,6.0,9.0,13.0,22.899999999999977,33.94999999999993,41.47500000000002,34,11.427638888888907,4.283194444444444,0.0,7.144444444444464,25.0,False,False,False,True
naive,dengue,1,1716109,2023-01-15,30,0.0,0.0,0.0,5.0,9.0,13.0,23.0,33.0,42.5,106,81.78055555555555,12.33611111111111,0.0,69.44444444444444,97.0,False,False,False,False
naive,dengue,1,1716109,2023-01-22,31,0.0,0.0,0.0,5.0,9.0,13.0,22.0,33.0,41.049999999999955,94,70.29472222222222,10.9725,0.0,59.32222222222223,85.0,False,False,False,False
naive,dengue,1,1716109,2023-01-29,32,0.0,0.0,0.0,5.0,9.0,13.0,23.0,33.0,41.549999999999955,49,24.986388888888897,5.9975,0.0,18.988888888888898,40.0,False,False,False,False
naive,dengue,1,1716109,2023-02-05,33,0.0,0.0,0.0,5.0,9.0,13.0,23.0,32.0,42.0,31,9.766666666666667,3.988888888888889,0.0,5.777777777777778,22.0,False,False,True,True
naive,dengue,1,1716109,2023-02-12,34,0.0,0.0,0.0,6.0,9.0,13.0,22.399999999999977,32.19999999999993,41.200000000000045,17,3.25111111111111,2.362222222222221,0.0,0.8888888888888888,8.0,False,True,True,True
naive,dengue,1,1716109,2023-02-19,35,0.0,0.0,0.0,6.0,9.0,13.0,22.0,32.25,41.25,21,4.576388888888889,2.798611111111111,0.0,1.7777777777777777,12.0,False,True,True,True
naive,dengue,1,1716109,2023-02-26,36,0.0,0.0,0.0,6.0,9.0,13.0,23.0,33.0,41.0,16,2.9388888888888887,2.272222222222222,0.0,0.6666666666666666,7.0,False,True,True,True
naive,dengue,1,1716109,2023-03-05,37,0.0,0.0,0.0,6.0,9.0,12.0,22.700000000000045,32.35000000000002,40.0,12,1.752777777777779,1.752777777777779,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1716109,2023-03-12,38,0.0,0.0,0.0,6.0,9.0,12.0,22.0,33.0,41.69999999999993,6,1.7538888888888886,1.7538888888888886,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1716109,2023-03-19,39,0.0,0.0,0.0,6.0,9.0,12.0,22.0,32.44999999999993,41.72500000000002,15,2.7479166666666663,2.0812499999999994,0.0,0.6666666666666666,6.0,False,True,True,True
naive,dengue,1,1716109,2023-03-26,40,0.0,0.0,0.0,6.0,9.0,12.0,23.0,32.0,41.75,12,1.7652777777777777,1.7652777777777777,0.0,0.0,3.0,True,True,True,True
naive,dengue,1,1716109,2023-04-02,41,0.0,0.0,0.0,6.0,9.0,12.0,22.0,34.0,42.0,15,2.7666666666666666,2.0999999999999996,0.0,0.6666666666666666,6.0,False,True,True,True
